id,referencia,marca,capacidad,consumo,ciudad,responsable
5657,ACH43,sony,1388,1326,Sabaneta,Pedro Perez
3483,ACH22,kalley,2473,2382,itagui,Pedro Perez
45,ACH43,kalley,1347,1107,Sabaneta,Ana Rubio
7471,ACH22,rico,961,503,Envigado,Pedro Perez
5384,ACH01,rico,1792,1848,La estrella,Martha builes
5522,ACH43,kalley,1923,1713,La estrella,Pedro Perez
4186,ACH22,kalley,1785,1924,La estrella,Martha builes
2422,ACH43,kalley,650,573,Envigado,Jhon doe
7322,ACH22,sony,186,394,Medellin,Pedro Perez
8919,ACH43,rico,1023,1392,Sabaneta,Pedro Perez
9579,ACH43,sony,706,684,Envigado,Jhon doe
5348,ACH43,rico,362,302,Medellin,Jhon doe
3753,ACH43,sony,1474,1255,Sabaneta,Ana Rubio
3097,ACH01,kalley,217,235,Medellin,Martha builes
8491,ACH01,rico,1100,1371,Sabaneta,Jhon doe
957,ACH43,sony,803,823,Envigado,Ana Rubio
6397,ACH22,kalley,340,344,Medellin,Ana Rubio
1679,ACH22,sony,1951,1968,La estrella,Carlos Zapata
5072,ACH43,sony,1552,1786,La estrella,Pedro Perez
8861,ACH01,kalley,1882,1514,La estrella,Carlos Zapata
2973,ACH01,rico,2123,2364,itagui,Jhon doe
4455,ACH01,kalley,1334,1075,Sabaneta,Pedro Perez
2344,ACH01,kalley,625,545,Envigado,Pedro Perez
5019,ACH43,sony,2258,2353,itagui,Martha builes
5903,ACH01,rico,443,269,Medellin,Martha builes
7943,ACH43,kalley,1737,1712,La estrella,Pedro Perez
972,ACH01,sony,1970,1981,La estrella,Martha builes
1824,ACH01,kalley,1671,1637,La estrella,Pedro Perez
3809,ACH01,rico,322,231,Medellin,Jhon doe
9782,ACH01,rico,1135,1105,Sabaneta,Martha builes
2565,ACH22,sony,1242,1248,Sabaneta,Pedro Perez
3190,ACH22,sony,1193,1343,Sabaneta,Pedro Perez
4243,ACH01,sony,236,360,Medellin,Carlos Zapata
1197,ACH01,sony,289,469,Medellin,Carlos Zapata
9068,ACH01,rico,2341,2396,itagui,Carlos Zapata
6132,ACH01,kalley,323,306,Medellin,Martha builes
9256,ACH01,sony,2133,2343,itagui,Ana Rubio
6173,ACH22,rico,518,825,Envigado,Pedro Perez
6999,ACH43,rico,2453,2093,itagui,Carlos Zapata
9238,ACH43,rico,2106,2003,itagui,Ana Rubio
3951,ACH43,sony,806,860,Envigado,Jhon doe
9238,ACH01,sony,2338,2093,itagui,Jhon doe
6390,ACH01,sony,324,216,Medellin,Carlos Zapata
3569,ACH22,kalley,1160,1351,Sabaneta,Ana Rubio
320,ACH43,kalley,430,464,Medellin,Carlos Zapata
2065,ACH01,rico,1656,1791,La estrella,Jhon doe
6730,ACH01,kalley,956,870,Envigado,Martha builes
9499,ACH01,sony,2330,2031,itagui,Jhon doe
4193,ACH43,sony,1127,1337,Sabaneta,Jhon doe
7091,ACH01,rico,492,345,Medellin,Pedro Perez
1852,ACH01,sony,1410,1429,Sabaneta,Pedro Perez
3090,ACH22,sony,178,110,Medellin,Pedro Perez
1070,ACH01,sony,2373,2125,itagui,Pedro Perez
5394,ACH22,sony,1410,1233,Sabaneta,Jhon doe
8304,ACH01,rico,482,227,Medellin,Jhon doe
7069,ACH01,rico,298,223,Medellin,Carlos Zapata
6143,ACH22,sony,2161,2090,itagui,Pedro Perez
2326,ACH22,kalley,664,755,Envigado,Carlos Zapata
2203,ACH22,sony,1548,1730,La estrella,Pedro Perez
5459,ACH22,rico,178,446,Medellin,Carlos Zapata
8424,ACH01,rico,240,318,Medellin,Ana Rubio
3156,ACH22,kalley,1215,1032,Sabaneta,Ana Rubio
9342,ACH01,rico,1194,1049,Sabaneta,Ana Rubio
3195,ACH22,rico,1593,1877,La estrella,Pedro Perez
5395,ACH43,rico,144,114,Medellin,Ana Rubio
9723,ACH43,sony,1049,1230,Sabaneta,Jhon doe
1497,ACH22,sony,2276,2299,itagui,Carlos Zapata
4808,ACH43,rico,162,454,Medellin,Ana Rubio
8477,ACH43,rico,1014,1051,Sabaneta,Pedro Perez
392,ACH43,kalley,819,547,Envigado,Carlos Zapata
3128,ACH01,sony,1671,1932,La estrella,Martha builes
2174,ACH01,sony,199,329,Medellin,Jhon doe
3576,ACH43,kalley,2260,2012,itagui,Carlos Zapata
9884,ACH01,sony,2074,2040,itagui,Carlos Zapata
618,ACH43,kalley,766,509,Envigado,Ana Rubio
2378,ACH01,kalley,1592,1963,La estrella,Ana Rubio
5989,ACH43,sony,1459,1212,Sabaneta,Carlos Zapata
2428,ACH01,rico,926,554,Envigado,Carlos Zapata
4955,ACH22,sony,1863,1831,La estrella,Martha builes
1425,ACH01,sony,1505,1502,La estrella,Martha builes
269,ACH43,rico,751,580,Envigado,Carlos Zapata
1879,ACH22,sony,2075,2175,itagui,Pedro Perez
6195,ACH22,sony,2159,2055,itagui,Jhon doe
3668,ACH43,rico,2215,2084,itagui,Pedro Perez
6831,ACH01,sony,704,915,Envigado,Carlos Zapata
9803,ACH43,kalley,163,111,Medellin,Carlos Zapata
2014,ACH22,kalley,2094,2330,itagui,Carlos Zapata
8330,ACH43,sony,901,516,Envigado,Jhon doe
1770,ACH43,kalley,1809,1694,La estrella,Carlos Zapata
7662,ACH22,sony,1289,1483,Sabaneta,Ana Rubio
6900,ACH43,kalley,1400,1485,Sabaneta,Carlos Zapata
9314,ACH43,rico,1049,1026,Sabaneta,Carlos Zapata
6613,ACH01,kalley,172,112,Medellin,Jhon doe
157,ACH01,sony,1273,1383,Sabaneta,Jhon doe
4176,ACH43,rico,1549,1655,La estrella,Ana Rubio
4970,ACH22,rico,2398,2124,itagui,Pedro Perez
1669,ACH01,rico,1948,1518,La estrella,Ana Rubio
7727,ACH22,rico,1040,1463,Sabaneta,Ana Rubio
9422,ACH22,rico,2331,2438,itagui,Pedro Perez
6502,ACH22,sony,1837,1617,La estrella,Martha builes
456,ACH22,kalley,1311,1179,Sabaneta,Ana Rubio
6289,ACH01,rico,144,397,Medellin,Carlos Zapata
810,ACH22,sony,2125,2364,itagui,Jhon doe
3317,ACH43,kalley,1412,1484,Sabaneta,Carlos Zapata
8530,ACH43,rico,797,870,Envigado,Ana Rubio
2341,ACH22,kalley,398,391,Medellin,Jhon doe
5008,ACH22,sony,2419,2005,itagui,Martha builes
470,ACH01,sony,262,470,Medellin,Jhon doe
3246,ACH01,sony,2233,2062,itagui,Ana Rubio
3625,ACH43,rico,1391,1415,Sabaneta,Jhon doe
9390,ACH22,kalley,1096,1177,Sabaneta,Pedro Perez
6640,ACH01,kalley,2435,2259,itagui,Pedro Perez
8540,ACH22,rico,124,170,Medellin,Ana Rubio
7510,ACH22,sony,754,599,Envigado,Carlos Zapata
8172,ACH01,rico,2169,2356,itagui,Pedro Perez
6622,ACH43,rico,2411,2338,itagui,Jhon doe
8308,ACH01,kalley,225,252,Medellin,Martha builes
84,ACH22,sony,1417,1019,Sabaneta,Carlos Zapata
9146,ACH22,rico,610,769,Envigado,Jhon doe
6368,ACH01,kalley,1047,1341,Sabaneta,Ana Rubio
1505,ACH43,kalley,1300,1305,Sabaneta,Jhon doe
771,ACH01,sony,1644,1852,La estrella,Jhon doe
6230,ACH43,kalley,1897,1554,La estrella,Martha builes
3705,ACH01,rico,2227,2053,itagui,Ana Rubio
6812,ACH43,sony,2334,2003,itagui,Carlos Zapata
1776,ACH22,kalley,143,200,Medellin,Ana Rubio
5913,ACH22,sony,1204,1100,Sabaneta,Martha builes
7059,ACH43,sony,1696,1760,La estrella,Ana Rubio
4377,ACH43,sony,1311,1251,Sabaneta,Ana Rubio
6912,ACH01,rico,165,126,Medellin,Carlos Zapata
4290,ACH43,rico,1407,1355,Sabaneta,Ana Rubio
4107,ACH43,rico,456,370,Medellin,Pedro Perez
7760,ACH22,sony,592,902,Envigado,Ana Rubio
4322,ACH22,kalley,1756,1618,La estrella,Ana Rubio
9977,ACH43,sony,1581,1676,La estrella,Martha builes
6449,ACH43,rico,2130,2433,itagui,Ana Rubio
6729,ACH43,sony,2369,2483,itagui,Ana Rubio
3311,ACH01,rico,2457,2291,itagui,Ana Rubio
6271,ACH22,sony,842,501,Envigado,Jhon doe
2223,ACH43,kalley,1293,1497,Sabaneta,Carlos Zapata
4602,ACH43,kalley,2196,2105,itagui,Ana Rubio
7325,ACH22,rico,1027,1379,Sabaneta,Jhon doe
8636,ACH43,kalley,1820,1941,La estrella,Ana Rubio
6791,ACH43,kalley,926,801,Envigado,Pedro Perez
7269,ACH22,kalley,837,653,Envigado,Ana Rubio
2257,ACH43,kalley,913,942,Envigado,Ana Rubio
8962,ACH43,kalley,882,947,Envigado,Carlos Zapata
291,ACH22,rico,249,169,Medellin,Carlos Zapata
5335,ACH01,rico,981,535,Envigado,Pedro Perez
4872,ACH43,sony,632,841,Envigado,Jhon doe
4731,ACH01,sony,530,716,Envigado,Ana Rubio
5919,ACH43,kalley,1300,1204,Sabaneta,Jhon doe
7565,ACH43,kalley,2377,2239,itagui,Carlos Zapata
2737,ACH01,sony,494,324,Medellin,Carlos Zapata
9087,ACH01,rico,2291,2043,itagui,Martha builes
346,ACH01,rico,862,520,Envigado,Jhon doe
7008,ACH43,kalley,1840,1693,La estrella,Carlos Zapata
1103,ACH43,rico,625,591,Envigado,Carlos Zapata
3489,ACH43,kalley,823,920,Envigado,Martha builes
3915,ACH43,kalley,168,206,Medellin,Pedro Perez
2841,ACH43,rico,1867,1811,La estrella,Martha builes
2803,ACH22,rico,1747,1828,La estrella,Martha builes
6477,ACH22,sony,1362,1022,Sabaneta,Ana Rubio
9175,ACH43,rico,2109,2218,itagui,Jhon doe
9894,ACH43,kalley,2317,2236,itagui,Martha builes
1342,ACH43,rico,1065,1402,Sabaneta,Martha builes
4170,ACH43,rico,741,538,Envigado,Jhon doe
1624,ACH01,sony,1228,1215,Sabaneta,Martha builes
7608,ACH01,rico,2166,2465,itagui,Pedro Perez
1882,ACH43,kalley,189,148,Medellin,Pedro Perez
2118,ACH01,kalley,1979,1644,La estrella,Ana Rubio
6292,ACH01,kalley,1036,1094,Sabaneta,Martha builes
5558,ACH22,sony,2498,2088,itagui,Jhon doe
3033,ACH01,rico,1787,1997,La estrella,Martha builes
5899,ACH43,rico,1964,1919,La estrella,Jhon doe
4880,ACH22,rico,1363,1280,Sabaneta,Carlos Zapata
3612,ACH01,rico,403,178,Medellin,Carlos Zapata
9458,ACH22,kalley,638,771,Envigado,Carlos Zapata
3811,ACH01,kalley,1632,1982,La estrella,Carlos Zapata
2376,ACH01,sony,2397,2327,itagui,Pedro Perez
7533,ACH01,rico,2421,2466,itagui,Ana Rubio
1130,ACH43,kalley,1132,1291,Sabaneta,Jhon doe
8034,ACH22,kalley,584,586,Envigado,Martha builes
1915,ACH43,rico,2333,2271,itagui,Carlos Zapata
9517,ACH01,kalley,772,737,Envigado,Martha builes
9624,ACH01,sony,1801,1700,La estrella,Martha builes
6673,ACH43,rico,1120,1003,Sabaneta,Pedro Perez
6331,ACH43,rico,2298,2487,itagui,Jhon doe
5904,ACH22,sony,474,244,Medellin,Pedro Perez
8790,ACH43,rico,374,317,Medellin,Pedro Perez
9769,ACH43,kalley,1522,1838,La estrella,Pedro Perez
944,ACH01,kalley,872,591,Envigado,Ana Rubio
6427,ACH22,kalley,998,520,Envigado,Martha builes
9021,ACH43,sony,1058,1204,Sabaneta,Ana Rubio
2383,ACH22,rico,910,863,Envigado,Jhon doe
7287,ACH22,kalley,1149,1341,Sabaneta,Pedro Perez
6965,ACH43,rico,1386,1387,Sabaneta,Pedro Perez
6401,ACH01,rico,1133,1386,Sabaneta,Carlos Zapata
7753,ACH43,sony,2018,2338,itagui,Ana Rubio
4689,ACH22,rico,1883,1692,La estrella,Jhon doe
6880,ACH01,kalley,1051,1297,Sabaneta,Jhon doe
316,ACH43,sony,354,153,Medellin,Martha builes
5374,ACH22,sony,1960,1722,La estrella,Martha builes
9830,ACH43,kalley,1596,1931,La estrella,Jhon doe
1980,ACH22,rico,1078,1133,Sabaneta,Jhon doe
4310,ACH43,kalley,1789,1890,La estrella,Jhon doe
3492,ACH43,rico,706,829,Envigado,Jhon doe
1789,ACH01,rico,1120,1386,Sabaneta,Martha builes
3377,ACH43,rico,391,402,Medellin,Martha builes
8698,ACH01,sony,1144,1465,Sabaneta,Pedro Perez
8946,ACH22,sony,2144,2388,itagui,Martha builes
5613,ACH43,rico,2445,2290,itagui,Carlos Zapata
9915,ACH43,rico,2115,2054,itagui,Jhon doe
2840,ACH22,kalley,328,278,Medellin,Ana Rubio
3672,ACH43,rico,602,742,Envigado,Carlos Zapata
5645,ACH22,kalley,2452,2254,itagui,Carlos Zapata
5309,ACH22,rico,1313,1477,Sabaneta,Ana Rubio
4069,ACH43,sony,146,494,Medellin,Pedro Perez
1406,ACH01,rico,820,685,Envigado,Carlos Zapata
9539,ACH22,sony,2086,2191,itagui,Martha builes
4115,ACH43,kalley,1591,1727,La estrella,Pedro Perez
2411,ACH01,kalley,887,909,Envigado,Carlos Zapata
440,ACH22,sony,2081,2153,itagui,Pedro Perez
7564,ACH01,rico,215,258,Medellin,Jhon doe
2190,ACH43,rico,1273,1313,Sabaneta,Ana Rubio
4217,ACH43,kalley,1350,1473,Sabaneta,Ana Rubio
7974,ACH43,kalley,1298,1227,Sabaneta,Martha builes
2993,ACH43,sony,1492,1097,Sabaneta,Carlos Zapata
6120,ACH01,kalley,2238,2395,itagui,Pedro Perez
1903,ACH01,sony,1160,1302,Sabaneta,Carlos Zapata
2265,ACH01,kalley,612,832,Envigado,Pedro Perez
5968,ACH22,sony,429,373,Medellin,Ana Rubio
5144,ACH43,kalley,2198,2472,itagui,Jhon doe
6662,ACH01,sony,2363,2225,itagui,Carlos Zapata
9538,ACH43,kalley,1116,1498,Sabaneta,Martha builes
235,ACH22,sony,932,848,Envigado,Pedro Perez
9170,ACH01,sony,265,370,Medellin,Ana Rubio
252,ACH01,rico,1232,1236,Sabaneta,Jhon doe
9471,ACH22,kalley,1378,1011,Sabaneta,Martha builes
138,ACH01,kalley,1269,1354,Sabaneta,Jhon doe
2310,ACH22,sony,1107,1265,Sabaneta,Jhon doe
3940,ACH22,rico,373,144,Medellin,Carlos Zapata
2906,ACH43,rico,329,145,Medellin,Martha builes
6446,ACH43,kalley,1895,1811,La estrella,Pedro Perez
2562,ACH01,sony,199,114,Medellin,Ana Rubio
2659,ACH01,kalley,309,132,Medellin,Martha builes
9203,ACH43,rico,600,774,Envigado,Carlos Zapata
8829,ACH43,kalley,825,767,Envigado,Ana Rubio
5585,ACH22,rico,680,618,Envigado,Pedro Perez
9477,ACH43,kalley,2052,2472,itagui,Pedro Perez
1222,ACH22,kalley,2162,2459,itagui,Pedro Perez
4178,ACH43,sony,823,970,Envigado,Pedro Perez
6802,ACH22,sony,1244,1491,Sabaneta,Carlos Zapata
7213,ACH43,kalley,1243,1432,Sabaneta,Carlos Zapata
3391,ACH43,rico,624,502,Envigado,Martha builes
4533,ACH22,kalley,1211,1166,Sabaneta,Martha builes
2391,ACH43,kalley,615,762,Envigado,Jhon doe
6296,ACH43,kalley,2476,2164,itagui,Martha builes
4920,ACH43,kalley,1730,1682,La estrella,Jhon doe
4157,ACH22,sony,1011,1470,Sabaneta,Martha builes
6902,ACH22,kalley,1140,1234,Sabaneta,Pedro Perez
9745,ACH43,rico,845,912,Envigado,Martha builes
5045,ACH01,rico,648,644,Envigado,Carlos Zapata
4477,ACH22,kalley,755,967,Envigado,Ana Rubio
2073,ACH22,rico,1523,1958,La estrella,Pedro Perez
2885,ACH22,sony,1423,1132,Sabaneta,Martha builes
3251,ACH43,rico,2140,2434,itagui,Jhon doe
7998,ACH22,kalley,509,985,Envigado,Ana Rubio
8513,ACH22,kalley,1285,1248,Sabaneta,Pedro Perez
4711,ACH43,rico,646,608,Envigado,Carlos Zapata
1189,ACH01,sony,1942,1759,La estrella,Pedro Perez
7037,ACH43,sony,1843,1867,La estrella,Pedro Perez
6991,ACH01,kalley,1869,1672,La estrella,Pedro Perez
9612,ACH01,rico,240,194,Medellin,Jhon doe
3453,ACH43,kalley,1124,1076,Sabaneta,Pedro Perez
7311,ACH22,rico,259,286,Medellin,Ana Rubio
6097,ACH22,rico,1273,1232,Sabaneta,Pedro Perez
5796,ACH43,kalley,1601,1957,La estrella,Jhon doe
7616,ACH01,sony,1400,1478,Sabaneta,Carlos Zapata
7106,ACH22,sony,2060,2411,itagui,Pedro Perez
6277,ACH22,sony,192,102,Medellin,Martha builes
8326,ACH43,sony,1958,1533,La estrella,Jhon doe
2504,ACH22,kalley,2268,2341,itagui,Carlos Zapata
9327,ACH43,rico,296,143,Medellin,Jhon doe
9573,ACH43,kalley,1538,1643,La estrella,Martha builes
2050,ACH22,kalley,1719,1635,La estrella,Ana Rubio
4439,ACH22,sony,1090,1391,Sabaneta,Jhon doe
5278,ACH22,kalley,453,386,Medellin,Martha builes
2697,ACH01,kalley,1437,1228,Sabaneta,Carlos Zapata
4692,ACH43,kalley,2148,2206,itagui,Martha builes
4933,ACH22,kalley,534,613,Envigado,Pedro Perez
4146,ACH01,sony,555,917,Envigado,Pedro Perez
7113,ACH01,kalley,565,604,Envigado,Carlos Zapata
7995,ACH01,sony,663,528,Envigado,Jhon doe
5721,ACH01,rico,1622,1762,La estrella,Jhon doe
3406,ACH22,kalley,2366,2492,itagui,Jhon doe
9980,ACH43,kalley,481,148,Medellin,Ana Rubio
9212,ACH01,rico,884,886,Envigado,Carlos Zapata
2168,ACH22,rico,1635,1520,La estrella,Ana Rubio
3866,ACH01,sony,2465,2005,itagui,Martha builes
3837,ACH43,rico,2205,2091,itagui,Jhon doe
6132,ACH43,kalley,431,287,Medellin,Pedro Perez
7313,ACH22,rico,1624,1825,La estrella,Carlos Zapata
2012,ACH22,rico,149,391,Medellin,Ana Rubio
2535,ACH43,rico,479,126,Medellin,Jhon doe
9862,ACH01,rico,1358,1170,Sabaneta,Jhon doe
9432,ACH43,rico,2170,2013,itagui,Pedro Perez
903,ACH01,kalley,929,517,Envigado,Jhon doe
6777,ACH43,kalley,2163,2242,itagui,Jhon doe
7784,ACH01,rico,1008,1036,Sabaneta,Jhon doe
6495,ACH01,rico,850,622,Envigado,Carlos Zapata
1537,ACH22,sony,223,171,Medellin,Ana Rubio
3074,ACH43,rico,691,727,Envigado,Carlos Zapata
7535,ACH01,kalley,913,676,Envigado,Martha builes
4557,ACH43,sony,2309,2403,itagui,Carlos Zapata
5344,ACH01,rico,1005,1108,Sabaneta,Pedro Perez
9734,ACH43,kalley,1753,1901,La estrella,Pedro Perez
3002,ACH22,sony,364,235,Medellin,Pedro Perez
5751,ACH01,kalley,2074,2386,itagui,Jhon doe
6497,ACH22,kalley,2331,2464,itagui,Jhon doe
8214,ACH22,kalley,1502,1682,La estrella,Ana Rubio
5814,ACH43,rico,1026,1206,Sabaneta,Carlos Zapata
2101,ACH22,kalley,590,531,Envigado,Pedro Perez
7329,ACH22,rico,2440,2450,itagui,Jhon doe
1025,ACH01,kalley,2008,2358,itagui,Martha builes
6699,ACH01,rico,1604,1876,La estrella,Martha builes
4452,ACH01,kalley,2426,2214,itagui,Ana Rubio
3840,ACH01,sony,2328,2279,itagui,Carlos Zapata
7124,ACH22,sony,995,705,Envigado,Jhon doe
9627,ACH22,rico,1570,1733,La estrella,Carlos Zapata
1916,ACH01,rico,765,660,Envigado,Carlos Zapata
3219,ACH43,kalley,2027,2349,itagui,Martha builes
4148,ACH43,kalley,749,850,Envigado,Carlos Zapata
5359,ACH22,sony,2205,2105,itagui,Jhon doe
164,ACH43,kalley,1952,1757,La estrella,Pedro Perez
5543,ACH43,kalley,1407,1042,Sabaneta,Carlos Zapata
4438,ACH43,sony,2295,2319,itagui,Martha builes
8519,ACH01,kalley,410,457,Medellin,Pedro Perez
9937,ACH01,sony,1238,1439,Sabaneta,Jhon doe
393,ACH22,rico,1775,1712,La estrella,Martha builes
6146,ACH22,sony,2301,2407,itagui,Jhon doe
3602,ACH01,sony,1327,1336,Sabaneta,Martha builes
8484,ACH22,sony,1982,1713,La estrella,Carlos Zapata
9432,ACH43,sony,1786,1954,La estrella,Ana Rubio
9542,ACH01,sony,1204,1218,Sabaneta,Martha builes
5016,ACH22,rico,1541,1925,La estrella,Ana Rubio
3973,ACH43,rico,802,545,Envigado,Pedro Perez
1553,ACH22,rico,525,634,Envigado,Martha builes
7046,ACH01,rico,1461,1202,Sabaneta,Martha builes
5558,ACH43,kalley,2170,2287,itagui,Martha builes
7221,ACH43,kalley,2337,2332,itagui,Pedro Perez
4833,ACH43,sony,287,489,Medellin,Martha builes
3784,ACH01,rico,634,546,Envigado,Carlos Zapata
9103,ACH01,kalley,276,303,Medellin,Pedro Perez
3523,ACH43,sony,862,721,Envigado,Carlos Zapata
1866,ACH22,sony,2271,2017,itagui,Carlos Zapata
8101,ACH01,sony,983,715,Envigado,Ana Rubio
6068,ACH01,kalley,1953,1989,La estrella,Carlos Zapata
7947,ACH01,sony,694,596,Envigado,Martha builes
6668,ACH22,rico,1764,1702,La estrella,Carlos Zapata
4085,ACH22,kalley,122,167,Medellin,Pedro Perez
3712,ACH01,sony,2379,2175,itagui,Pedro Perez
3892,ACH22,rico,1880,1814,La estrella,Ana Rubio
7365,ACH43,kalley,1526,1639,La estrella,Jhon doe
230,ACH43,kalley,1234,1408,Sabaneta,Pedro Perez
4986,ACH43,sony,1364,1031,Sabaneta,Jhon doe
5608,ACH01,rico,313,161,Medellin,Ana Rubio
8697,ACH01,sony,504,562,Envigado,Pedro Perez
5557,ACH01,kalley,1828,1935,La estrella,Pedro Perez
3536,ACH22,sony,1427,1195,Sabaneta,Pedro Perez
7556,ACH43,kalley,676,812,Envigado,Carlos Zapata
2698,ACH43,rico,1119,1474,Sabaneta,Carlos Zapata
7835,ACH01,rico,2424,2049,itagui,Ana Rubio
1703,ACH43,rico,141,203,Medellin,Ana Rubio
7809,ACH43,kalley,699,601,Envigado,Jhon doe
8404,ACH22,kalley,367,394,Medellin,Martha builes
8053,ACH43,rico,406,260,Medellin,Ana Rubio
7011,ACH43,sony,1997,1642,La estrella,Pedro Perez
5021,ACH43,rico,545,831,Envigado,Ana Rubio
5624,ACH01,rico,1445,1224,Sabaneta,Carlos Zapata
2723,ACH43,rico,338,483,Medellin,Pedro Perez
1119,ACH43,rico,479,136,Medellin,Jhon doe
9909,ACH22,rico,937,788,Envigado,Pedro Perez
7686,ACH01,kalley,1311,1226,Sabaneta,Pedro Perez
7516,ACH22,kalley,136,286,Medellin,Carlos Zapata
2702,ACH43,rico,1603,1973,La estrella,Pedro Perez
2940,ACH43,rico,246,137,Medellin,Ana Rubio
9043,ACH43,rico,2020,2340,itagui,Pedro Perez
5486,ACH01,sony,1224,1454,Sabaneta,Carlos Zapata
2188,ACH22,kalley,637,553,Envigado,Pedro Perez
1517,ACH22,rico,2469,2082,itagui,Pedro Perez
7107,ACH43,rico,550,820,Envigado,Pedro Perez
1117,ACH22,rico,2342,2252,itagui,Pedro Perez
6706,ACH01,kalley,1382,1017,Sabaneta,Pedro Perez
7449,ACH43,rico,2181,2467,itagui,Ana Rubio
8780,ACH43,sony,1574,1950,La estrella,Ana Rubio
8918,ACH01,sony,1461,1085,Sabaneta,Martha builes
439,ACH22,kalley,1348,1184,Sabaneta,Ana Rubio
2541,ACH43,kalley,2358,2000,itagui,Jhon doe
4641,ACH01,sony,1188,1191,Sabaneta,Jhon doe
5843,ACH01,kalley,304,105,Medellin,Martha builes
632,ACH01,rico,1500,1734,La estrella,Ana Rubio
1294,ACH22,kalley,1795,1901,La estrella,Carlos Zapata
6660,ACH01,kalley,1876,1983,La estrella,Ana Rubio
5984,ACH22,sony,906,737,Envigado,Ana Rubio
6572,ACH43,kalley,806,928,Envigado,Ana Rubio
5021,ACH22,kalley,2303,2219,itagui,Carlos Zapata
328,ACH43,rico,1859,1534,La estrella,Martha builes
6057,ACH22,kalley,270,100,Medellin,Ana Rubio
3031,ACH01,kalley,107,312,Medellin,Martha builes
567,ACH22,sony,700,695,Envigado,Carlos Zapata
747,ACH43,sony,453,403,Medellin,Martha builes
8161,ACH01,rico,2159,2125,itagui,Martha builes
7967,ACH43,rico,2420,2407,itagui,Martha builes
6694,ACH01,kalley,167,113,Medellin,Jhon doe
5241,ACH01,sony,2051,2301,itagui,Jhon doe
2700,ACH01,kalley,958,516,Envigado,Carlos Zapata
4923,ACH22,rico,174,500,Medellin,Martha builes
9227,ACH22,rico,799,511,Envigado,Pedro Perez
4715,ACH01,kalley,1403,1033,Sabaneta,Carlos Zapata
7605,ACH43,rico,1716,1785,La estrella,Carlos Zapata
9579,ACH01,sony,895,867,Envigado,Carlos Zapata
9247,ACH01,sony,2300,2065,itagui,Carlos Zapata
1649,ACH43,kalley,1606,1727,La estrella,Ana Rubio
6352,ACH43,kalley,2499,2126,itagui,Pedro Perez
2993,ACH43,kalley,1985,1598,La estrella,Ana Rubio
220,ACH01,sony,1626,1932,La estrella,Pedro Perez
6458,ACH01,sony,379,153,Medellin,Pedro Perez
5308,ACH43,sony,2289,2193,itagui,Ana Rubio
9615,ACH22,sony,441,372,Medellin,Jhon doe
2952,ACH22,rico,1399,1263,Sabaneta,Pedro Perez
3487,ACH01,rico,2029,2479,itagui,Jhon doe
4526,ACH22,sony,847,683,Envigado,Jhon doe
6438,ACH22,kalley,1915,1548,La estrella,Ana Rubio
6537,ACH22,rico,237,100,Medellin,Ana Rubio
4706,ACH43,rico,1688,1595,La estrella,Jhon doe
1176,ACH01,sony,299,351,Medellin,Jhon doe
6411,ACH43,rico,1519,1558,La estrella,Martha builes
9406,ACH43,sony,2443,2099,itagui,Ana Rubio
9698,ACH22,rico,1002,1305,Sabaneta,Ana Rubio
3319,ACH22,rico,887,725,Envigado,Pedro Perez
6235,ACH22,rico,2400,2116,itagui,Carlos Zapata
7418,ACH22,rico,2326,2458,itagui,Ana Rubio
6065,ACH43,kalley,114,179,Medellin,Jhon doe
7363,ACH22,sony,532,844,Envigado,Ana Rubio
5358,ACH01,rico,1602,1889,La estrella,Carlos Zapata
7567,ACH22,kalley,965,987,Envigado,Carlos Zapata
3569,ACH01,sony,1405,1485,Sabaneta,Pedro Perez
1155,ACH22,sony,2489,2391,itagui,Ana Rubio
7514,ACH22,kalley,2266,2331,itagui,Martha builes
8295,ACH01,sony,677,942,Envigado,Ana Rubio
5302,ACH22,rico,1205,1293,Sabaneta,Carlos Zapata
6916,ACH43,rico,1530,1694,La estrella,Ana Rubio
2584,ACH22,rico,437,115,Medellin,Pedro Perez
8557,ACH01,rico,2111,2344,itagui,Jhon doe
2969,ACH22,kalley,1564,1900,La estrella,Jhon doe
4560,ACH01,rico,2113,2452,itagui,Pedro Perez
8797,ACH43,sony,1902,1812,La estrella,Martha builes
7067,ACH01,rico,2303,2151,itagui,Ana Rubio
1350,ACH43,sony,1266,1374,Sabaneta,Martha builes
4113,ACH01,kalley,1723,1849,La estrella,Martha builes
1560,ACH22,sony,1037,1206,Sabaneta,Carlos Zapata
4297,ACH01,sony,1666,1664,La estrella,Carlos Zapata
4323,ACH43,rico,817,759,Envigado,Ana Rubio
8221,ACH22,rico,883,749,Envigado,Ana Rubio
500,ACH01,rico,1408,1482,Sabaneta,Martha builes
2332,ACH43,kalley,1514,1883,La estrella,Jhon doe
5984,ACH01,rico,418,354,Medellin,Pedro Perez
507,ACH43,sony,1413,1230,Sabaneta,Ana Rubio
7470,ACH43,kalley,1034,1239,Sabaneta,Martha builes
6784,ACH01,sony,535,622,Envigado,Carlos Zapata
7131,ACH01,kalley,2325,2215,itagui,Jhon doe
7320,ACH22,rico,1849,1594,La estrella,Jhon doe
7547,ACH22,sony,336,271,Medellin,Pedro Perez
7333,ACH43,sony,659,947,Envigado,Ana Rubio
